Flesh + Blood,22.876
James and the Giant Peach,38.989
Over the Hedge,45.867
Mortal,21.973
The Homesman,27.975
Halloween II,48.174
Save the Last Dance,22.814
Through My Window: Across the Sea,67.71
Jurassic World: Fallen Kingdom,70.249
Kalifornia,27.005
The Exorcism of Emily Rose,44.927
The Kid,20.679
Hamburger Hill,26.648
Ace Ventura: Pet Detective,35.274
Silver Bullet,23.044
My Friend Dahmer,25.644
King Arthur: Legend of the Sword,82.73
Homeward Bound II: Lost in San Francisco,22.564
The Last Man on Earth,23.012
Grandma's Boy,22.136
Prometheus,93.103
Dead Calm,23.458
Double Jeopardy,35.298
Jarhead: Law of Return,28.788
Pirates of the Caribbean: On Stranger Tides,112.35
Spenser Confidential,34.137
Escape Room,39.815
Get the Gringo,27.723
Weird Science,44.541
Tales from Earthsea,28.729
The Witches of Eastwick,32.759
Fireworks,37.015
Pitch Perfect 3,42.557
2 Guns,47.54
Event Horizon,39.257
Red Sparrow,51.15
The Girl with All the Gifts,22.444
Spectre,151.867
A Cinderella Story,51.162
Charlie Wilson's War,22.018
Star Wars: Episode I - The Phantom Menace,42.494
We Have a Ghost,46.28
Tulip Fever,27.672
Hot Shots! Part Deux,35.757
Slither,25.162
The Running Man,36.732
Lady Chatterley's Lover,26.24
Thor: The Dark World,95.18
Regarding Henry,25.232
Ghostbusters II,51.542
Da 5 Bloods,21.175
The Neon Demon,26.623
Operation Mincemeat,26.163
Outbreak,20.657
The Pledge,21.9
Bridesmaids,22.357
The Postman Always Rings Twice,21.773
Lost Bullet 2,45.634
Harold & Kumar Go to White Castle,26.075
He's Just Not That Into You,54.596
Snake Eyes: G.I. Joe Origins,43.817
The Karate Kid,70.552
Ramona and Beezus,20.006
The Love Bug,20.224
High School Musical 2,28.514
The Brave One,22.861
Small Soldiers,39.457
Miss Congeniality,40.092
Being the Ricardos,30.334
The Rebound,23.285
Revenge,20.7
Queenpins,29.254
Falling Inn Love,20.72
RED 2,41.703
Rambo: Last Blood,67.554
The Babadook,33.142
The Quick and the Dead,34.656
Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,25.492
Pokémon 3: The Movie,33.241
Honest Thief,43.014
Cinderella III: A Twist in Time,42.468
MouseHunt,33.425
The Invisible Guardian,20.534
Penguins of Madagascar,111.92
Bad Santa,26.297
DragonHeart,26.613
Last Seen Alive,50.204
The Informer,20.784
Evil Dead,41.437
Blade II,44.801
Big Stan,36.792
Ghost Town,20.657
Dinosaur,65.962
For Your Eyes Only,35.472
Dragon Ball Z: The World's Strongest,45.843
Lionheart,56.85
Kingpin,24.085
The Faculty,32.478
Kong: Skull Island,81.131
Scouts Guide to the Zombie Apocalypse,68.705
Dragon Ball Z: The Return of Cooler,41.441
The Day After Tomorrow,38.549
Chennai Express,22.36
Men in Black 3,61.548
The Tigger Movie,23.181
Star Trek: Generations,24.419
Watcher,32.324
X-Men: Apocalypse,84.652
Colors,21.68
Holiday in the Wild,21.63
Burnt,25.276
Joy,53.179
It's Complicated,26.333
Wanted,39.019
The Next 365 Days,99.627
Mary Poppins Returns,26.937
City Hunter,22.065
Undisputed,31.005
Underworld: Rise of the Lycans,52.672
The Lego Ninjago Movie,32.871
Mr. Nice Guy,34.199
The Living Daylights,42.829
Host,43.283
The Money Pit,27.563
Terrifier,83.282
Murder Mystery 2,83.176
Thor: Love and Thunder,189.322
The Iceman,22.156
What's Your Number?,28.648
Night Hunter,31.306
Arthur,21.591
Black Mass,21.999
Rio 2,51.695
The Amazing Spider-Man 2,115.758
Elysium,46.388
Copycat,22.813
War of the Worlds,61.556
Bad Moms,32.367
Bolt,56.764
Horton Hears a Who!,46.263
A Perfect Murder,26.632
I Spit on Your Grave,40.479
The Last Mercenary,25.126
Nothing to Lose,21.342
Alpha,43.944
Awake,24.468
Scary Stories to Tell in the Dark,46.676
Before I Go to Sleep,28.329
The Mechanic,49.537
The Ugly Truth,44.369
Annie,34.469
Hell House LLC,28.046
Grumpier Old Men,27.547
Hands of Stone,21.479
The Lorax,131.894
Heavy Metal,30.792
U.S. Marshals,34.107
Madagascar: Escape 2 Africa,74.043
K-19: The Widowmaker,30.294
Mowgli: Legend of the Jungle,35.376
Fifty Shades Darker,81.217
Epic,48.217
Dragon Ball Z: The Tree of Might,51.3
Role Models,24.264
Star Trek: The Motion Picture,36.378
The Devil Conspiracy,85.265
The Wedding Ringer,47.711
Joy Ride,21.553
Sleeping with the Enemy,22.102
The Blackout,21.023
Widows,26.418
Return to Never Land,47.179
Lamb,23.236
The Postcard Killings,20.353
Osmosis Jones,28.364
Young Guns II,24.175
All the Money in the World,22.949
Live and Let Die,29.791
Spell,26.464
Hustlers,44.164
The Mermaid,33.306
Everyone Says I Love You,20.4
Scream 2,63.117
Halloween Kills,53.588
Under the Shadow,21.028
Before I Wake,23.217
Safe,37.058
Forgetting Sarah Marshall,33.044
Flatliners,29.995
Flashdance,26.346
Cliffhanger,29.265
7 Days in Hell,21.403
"Men, Women & Children",25.903
The Game Plan,32.263
Can You Keep a Secret?,29.688
Charlie's Angels,50.869
Analyze This,22.947
Naked Gun 33⅓: The Final Insult,46.499
The Sisterhood of the Traveling Pants,24.409
Shaft,23.328
The Perfection,27.784
The Kill Team,28.686
The Little Mermaid,277.381
Stitch! The Movie,22.662
Pokémon 4Ever,29.09
The Christmas Chronicles: Part Two,58.48
Sand Castle,28.029
Mulan II,63.542
Behind the Mask: The Rise of Leslie Vernon,22.28
Wedding Crashers,33.859
Time Is Up,21.189
Borat Subsequent Moviefilm,27.517
Never Back Down 2: The Beatdown,44.91
Police Story 4: First Strike,29.758
Wonder Park,35.508
The Matrix Resurrections,75.811
Project Power,29.768
Mr. Right,21.421
Forever Young,20.974
Smokin' Aces,20.575
Beverly Hills Cop II,36.315
Vesper,29.42
In Hell,23.955
Sydney White,27.546
La Llorona,20.254
It Could Happen to You,27.812
When a Man Loves a Woman,23.759
Freaky Friday,41.016
Red Tails,28.227
The Hangover Part II,69.104
She's Out of My League,45.458
Where the Wild Things Are,33.88
Bambi II,35.549
The Silencing,22.951
The Personal History of David Copperfield,21.381
Wonder Woman 1984,84.542
The Twilight Saga: Breaking Dawn - Part 2,113.445
The Last House on the Left,29.454
The Manchurian Candidate,20.542
The Muppets Take Manhattan,24.525
Twister,37.522
Mr. Holmes,22.888
The Adventures of Ichabod and Mr. Toad,30.161
Blue Streak,37.181
Assassins,29.398
Unhinged,34.112
The Manchurian Candidate,20.542
Hypnotic,267.683
Let's Be Cops,42.551
Big Daddy,30.027
Act of Valor,24.886
U-571,24.433
It Takes Two,23.627
Not Okay,28.916
The Perfect Date,23.351
A Futile and Stupid Gesture,23.108
Joe Kidd,20.952
Single All the Way,25.612
Coming 2 America,46.126
Courage Under Fire,27.174
Air Force One,36.598
Green Zone,28.063
Mr. Harrigan's Phone,24.4
Get Shorty,23.002
Monster Hunt,24.469
TRON: Legacy,59.498
The Beach,22.765
Death on the Nile,61.631
Café Society,21.562
Blue Lagoon: The Awakening,29.888
Despicable Me 3,66.422
The Ninth Gate,27.103
Operation Christmas Drop,25.942
Rampage,71.012
Imperium,21.565
The Taking of Deborah Logan,25.899
Scream 4,72.041
Psycho II,23.526
Night Teeth,28.565
Last Knights,23.807
Love,25.232
Stir Crazy,29.194
The Idiots,20.486
Skins,23.359
The Disappearance of Alice Creed,20.481
The Uninvited,27.042
Flightplan,27.919
Shoot 'Em Up,27.337
Terminator: Dark Fate,67.759
The Salvation,20.005
Dragon Ball Z: Lord Slug,42.865
Made of Honor,28.13
Olaf's Frozen Adventure,41.118
The Boss Baby,27.616
Twilight Zone: The Movie,20.099
The Rundown,36.15
Bean,33.004
His House,24.79
The Aftermath,23.07
Ingrid Goes West,25.131
Safe House,42.301
Look Away,50.68
Eagle Eye,29.506
Guns Akimbo,21.316
Jackie,21.825
White House Down,49.356
The Water Horse,43.926
Confessions of a Shopaholic,34.294
Mindhunters,22.284
Ella Enchanted,35.644
Money Monster,32.738
The Santa Clause,60.776
The Secret of My Success,26.499
Jeepers Creepers,44.898
Young & Beautiful,34.836
Warm Bodies,28.092
Father of the Bride,24.164
The Black Cauldron,41.56
F/X,21.374
"Angus, Thongs and Perfect Snogging",22.754
The Village,31.663
Lucy,81.132
The Whole Nine Yards,27.053
What Women Want,26.855
Cloudy with a Chance of Meatballs 2,63.893
Expend4bles,873.341
The Man with the Golden Gun,33.634
Oculus,22.169
The Chronicles of Narnia: The Voyage of the Dawn Treader,79.453
Rush Hour 3,47.63
Late Night,23.192
The Mortal Instruments: City of Bones,45.061
The Pirates! In an Adventure with Scientists!,27.787
Crash,27.369
The Girl on the Train,37.829
Man on a Ledge,31.664
Robots,47.662
G.I. Jane,32.272
Cinderella,42.473
Killer Klowns from Outer Space,26.379
Room in Rome,105.357
Last Action Hero,36.212
Revenge,31.893
Two Night Stand,20.556
Room in Rome,105.357
Tango & Cash,26.754
Titane,71.244
Life,52.126
"Hello, My Name Is Doris",20.791
Outlander,25.667
The Perfect Storm,41.187
Star Trek: Insurrection,29.705
Headshot,21.68
Damien: Omen II,28.162
Camp Rock,34.537
Spectral,40.882
New Nightmare,28.48
Eurovision Song Contest: The Story of Fire Saga,24.508
Master Z: Ip Man Legacy,33.596
Curious George,28.387
R.I.P.D. 2: Rise of the Damned,49.284
8-Bit Christmas,25.248
Annabelle Comes Home,75.538
Coma,33.855
The War with Grandpa,33.267
The Magnificent Seven,54.992
The Other Woman,28.579
City Slickers,27.761
The Knight Before Christmas,35.316
Think Like a Man Too,28.441
Outland,27.543
Zero Fucks Given,107.477
Salmon Fishing in the Yemen,20.259
Goon,21.525
Soldier,27.419
Shall We Dance?,24.171
Pinocchio,63.057
The Loft,28.302
A Midsummer Night's Dream,20.072
Gone in Sixty Seconds,35.344
Central Intelligence,43.638
Scooby-Doo! The Mystery Begins,74.119
Syriana,21.184
Wonder Wheel,23.534
Dead Silence,59.754
Shanghai Noon,26.16
Mary Shelley's Frankenstein,23.118
Roxanne,24.275
Zathura: A Space Adventure,45.569
"Salò, or the 120 Days of Sodom",24.478
Silent Running,25.698
The Room,20.959
Atomic Blonde,34.258
Ice Age: A Mammoth Christmas,32.035
Ted,63.042
Curly Sue,22.17
8MM,21.914
Strange World,84.883
Game of Death,28.113
Music and Lyrics,26.657
The Number 23,28.225
The Contractor,50.014
Self/less,35.106
The Hills Have Eyes,37.575
What Lies Beneath,23.299
Aquamarine,36.32
Dead Again,22.712
The River Wild,34.022
27 Dresses,23.357
The Guilty,30.178
Lamborghini: The Man Behind the Legend,77.963
Run All Night,46.435
Salt,43.513
Drag Me to Hell,49.563
The Spy Who Dumped Me,33.13
The A-Team,48.926
Annihilation,64.184
Visitor Q,21.064
Spider-Man 3,88.209
American Assassin,32.98
District 13: Ultimatum,27.232
Come Play,26.12
Need for Speed,38.621
Porky's,24.957
I Feel Pretty,27.929
Gerald's Game,27.453
The Final Girls,20.793
Darkman,22.984
Minions,50.358
Mars Attacks!,36.291
Encounter,26.071
Ant-Man and the Wasp: Quantumania,192.863
Wolf Creek 2,25.195
The Purge: Election Year,69.028
Sweet Home Alabama,27.49
Ladder 49,21.149
Solace,29.775
Kick-Ass 2,48.461
Hero,30.185
30 Days of Night,27.207
The Many Saints of Newark,25.519
Triple Threat,33.359
Diamonds Are Forever,42.213
Below Zero,23.826
Olympus Has Fallen,46.602
Surf's Up,46.442
Friday the 13th,55.95
D.E.B.S.,26.617
No Sudden Move,28.389
Roald Dahl's The Witches,80.338
Sweetheart,21.997
Adventureland,27.293
Ong Bak 2,33.652
The Serpent and the Rainbow,20.341
Gremlins 2: The New Batch,30.749
3 Generations,22.457
Kronk's New Groove,40.602
Rogue,25.728
Saw III,68.699
The Lost City of Z,27.92
Robin Hood,45.066
Critters,22.708
Like Crazy,21.777
The Experiment,29.203
Hardcore Henry,21.679
Ice Princess,24.748
Arthur and the Invisibles,32.469
Accepted,29.462
Miss Bala,28.972
Ocean's Eleven,20.629
Outside the Wire,28.416
Do Revenge,37.646
Under the Silver Lake,25.84
Red Eye,25.463
Over the Top,31.236
See How They Run,24.287
A Cinderella Story: Once Upon a Song,38.464
Lady and the Tramp II: Scamp's Adventure,36.048
Sister Act 2: Back in the Habit,36.212
The Imaginarium of Doctor Parnassus,23.772
The 40 Year Old Virgin,36.429
Brokedown Palace,22.344
The General's Daughter,26.061
Bugsy,23.082
Vantage Point,24.357
Someone Great,22.211
Hart's War,23.849
Ice Age: The Great Egg-Scapade,35.43
Pete's Dragon,31.864
Showdown in Little Tokyo,28.549
A Cinderella Story: Christmas Wish,34.317
Airport,24.3
Nacho Libre,48.235
Space Cowboys,22.623
Old,54.18
Taking Lives,28.218
Looney Tunes: Back in Action,33.15
Possessor,20.817
Why Him?,31.575
Tale of Tales,22.454
The Awakening,20.507
The Nanny Diaries,33.096
Phenomenon,26.803
Licence to Kill,39.108
Nighthawks,27.166
Cellular,24.011
Second Act,27.441
The Messenger: The Story of Joan of Arc,33.018
Creep,24.443
Ocean Waves,34.621
The Three Musketeers,30.88
Warcraft,69.321
The Wraith,20.442
Gunpowder Milkshake,29.822
Fear,35.748
Sin City: A Dame to Kill For,57.062
Grown Ups,74.961
An Extremely Goofy Movie,28.541
The Secret Garden,26.397
Major Payne,35.204
Fools Rush In,27.904
Insurgent,90.38
Ice Age: Continental Drift,69.833
The Mummy Returns,66.728
Errementari: The Blacksmith and the Devil,23.275
Men in Black II,56.175
The Babysitter: Killer Queen,27.791
The 33,24.732
The Family,22.586
Gangster Squad,31.097
You Got Served,24.153
Dragon Blade,26.643
The House of Magic,24.495
Turner & Hooch,21.777
Two Weeks Notice,29.116
Star Wars: The Rise of Skywalker,78.114
Due Date,41.045
The Hot Chick,41.579
Baby Boom,21.325
Fun and Fancy Free,31.113
"Greystoke: The Legend of Tarzan, Lord of the Apes",27.716
Alien³,46.399
Tomb Raider,65.92
It Boy,44.051
Shrek Forever After,104.528
Moonfall,87.799
Talladega Nights: The Ballad of Ricky Bobby,43.14
The Commuter,43.756
Wild Things,36.378
The Jack in the Box: Awakening,41.875
The Wall,25.801
Austenland,23.559
Scary Movie,79.047
Tomorrow Never Dies,44.8
Sex Drive,31.306
Wrong Turn,56.948
The Good Shepherd,20.966
Becky,31.107
"Yes, God, Yes",21.322
The Shallows,40.195
DodgeBall: A True Underdog Story,24.887
Savages,30.222
Nowhere to Run,39.364
6 Underground,52.136
Behind Enemy Lines,48.48
Mr. Bean's Holiday,30.167
The Taking of Pelham 1 2 3,32.257
Hancock,63.464
Tall Girl,33.537
The Lie,26.725
The Jackal,23.942
Vampire Academy,25.251
Lord of the Flies,23.982
Lights Out,40.506
Resident Evil: Apocalypse,27.076
Morning Glory,28.439
Machete,29.77
Along Came a Spider,37.909
Shortbus,27.648
Taken 2,74.386
FernGully: The Last Rainforest,21.994
Barbershop,22.388
Atlantis: Milo's Return,28.972
The Sum of All Fears,25.578
White Boy Rick,28.113
The Blair Witch Project,30.715
A Cure for Wellness,32.721
Jason Bourne,58.691
Doc Hollywood,24.559
Knock at the Cabin,66.77
The Little Things,46.69
Pete's Dragon,32.339
The Expendables 2,70.088
Dragon Ball: Yo! Son Goku and His Friends Return!!,36.576
Intimacy,23.336
Camp Rock 2: The Final Jam,22.995
High Crimes,25.801
She's All That,25.546
The Punisher,48.927
National Treasure: Book of Secrets,46.732
The Three Caballeros,25.003
Hide and Seek,22.819
Beastly,21.654
RRRrrrr!!!,21.206
The Beastmaster,32.792
Hackers,37.682
Van Helsing,55.978
Harley Davidson and the Marlboro Man,25.084
Synchronic,22.105
Faster,40.3
Just a Breath Away,27.674
Contraband,34.375
Marvel One-Shot: The Consultant,26.52
Hard Target,42.272
Shotgun Wedding,59.976
Follow Me,22.721
Indecent Proposal,34.614
Kate & Leopold,22.13
¡Three Amigos!,22.213
Sierra Burgess Is a Loser,21.959
The Endless,20.516
A Walk Among the Tombstones,42.798
Back to School,21.806
Unfriended: Dark Web,30.79
A Bad Moms Christmas,34.894
Smurfs: The Lost Village,47.687
The Visit,33.299
Premium Rush,32.25
Idiocracy,50.802
Vampires,22.325
Octopussy,36.252
Quantum of Solace,56.734
Goosebumps,53.759
Walking Tall,31.69
How High,24.382
Out of Time,27.508
Skyscraper,46.518
"Roman J. Israel, Esq.",25.166
The Lizzie McGuire Movie,28.539
Crawl,44.64
#realityhigh,21.705
Gemini Man,44.282
The Myth,29.643
Repo Men,31.704
Shrek the Halls,64.332
Transporter 2,42.065
Casper,45.369
Alone,35.049
Your Place or Mine,31.875
Sleeping with Other People,20.418
Godzilla: Planet of the Monsters,25.867
Blockers,44.488
Zack and Miri Make a Porno,40.976
Honey,20.742
A-X-L,29.731
Creep 2,22.47
Kung Pow: Enter the Fist,20.016
An American Tail: Fievel Goes West,26.037
Mary Magdalene,43.278
Dark Skies,23.052
The Fourth Kind,25.472
Ace Ventura: When Nature Calls,36.362
Happy Death Day 2U,35.973
Cake,26.692
City of Ember,20.887
Escape from the Planet of the Apes,33.668
Ghosts of War,24.37
Christmas Inheritance,35.347
I Spit on Your Grave 2,36.563
Bachelor Party,22.683
Riddick,33.79
Like a Boss,29.725
Underwater,33.191
The Discovery,29.742
Gorgeous,32.824
The Star,41.215
Godzilla,105.372
Convoy,22.376
Hatching,35.045
Megan Is Missing,20.936
17 Again,78.982
Star Trek: Nemesis,30.874
Ted 2,136.552
Diary of a Wimpy Kid: Dog Days,33.595
Case 39,39.729
Twilight,122.722
Shrek the Third,96.214
The Huntsman: Winter's War,44.429
The Host,27.078
No Strings Attached,54.991
Vanguard,46.772
American Reunion,69.55
Honey 2,21.997
I Came By,21.724
A Christmas Prince: The Royal Baby,23.267
Kajillionaire,28.449
The Siege,30.139
Jack,22.435
Insidious: Chapter 3,53.179
War,42.16
"Honey, I Shrunk the Kids",28.712
Aftermath,25.848
Assassination Nation,21.545
Pleasure,55.806
Cheaper by the Dozen,30.419
Murder Mystery,43.989
Oscar,20.363
Once Upon a Time in Mexico,34.964
Countdown,27.735
The Losers,37.957
The Amityville Horror,35.196
Baby's Day Out,52.648
Escobar: Paradise Lost,32.459
Daddy's Home 2,65.475
Inkheart,31.88
Austin Powers: The Spy Who Shagged Me,50.406
Nanny McPhee and the Big Bang,41.889
Daybreakers,27.751
Falling for Christmas,41.908
12 Strong,69.063
The Raven,24.731
Saw VI,68.687
Click,46.939
From Paris with Love,21.516
Look Who's Talking,21.574
Executive Decision,28.74
Knocked Up,30.245
Beckett,23.107
Antlers,41.333
Loving Pablo,26.075
After.Life,29.095
Down Periscope,24.684
The Secret Life of Pets,20.201
Child 44,39.365
Winter's Tale,22.692
Flushed Away,58.904
The Dead Pool,26.186
Johnny English,30.225
Europa Report,23.717
Jawbreaker,28.928
Red Dawn,84.952
Security,56.639
The Cell,26.511
The World Is Not Enough,42.932
Asterix and the Big Fight,28.354
Prince of Persia: The Sands of Time,50.386
Universal Soldier,34.23
Waiting...,25.269
Johnny English Strikes Again,34.122
Daddy's Home,51.351
Falcon Rising,26.279
Nights in Rodanthe,20.334
Harold & Kumar Escape from Guantanamo Bay,30.223
Internal Affairs,22.692
King Arthur,43.349
The Karate Kid Part II,41.028
Speed Racer,29.285
Splash,33.527
Songbird,34.597
Antebellum,23.211
Something Borrowed,23.052
Red Corner,26.593
Changing Lanes,31.063
The Cheetah Girls 2,22.117
Predator 2,60.194
Insidious: The Last Key,68.793
Killer Elite,21.866
Windtalkers,24.413
Aladdin and the King of Thieves,43.788
Bandits,22.745
Hellraiser,38.87
Tomorrowland,76.328
The Purge,62.177
Last Shift,21.989
Polar,38.574
Tom and Jerry: The Movie,24.693
No Escape,25.063
Stigmata,24.805
The Meg,98.883
The Land Before Time II: The Great Valley Adventure,33.499
Mercury Rising,30.72
Lifeforce,30.357
The BFG,55.948
Death Race,44.435
Inheritance,23.914
Death Wish II,25.245
Mama,43.564
Balto II: Wolf Quest,22.269
Child's Play 2,55.772
The Beverly Hillbillies,41.148
Live by Night,26.285
Pain & Gain,54.578
Return to the Blue Lagoon,38.411
Free Fire,28.928
How to Be Single,42.664
Annie,37.385
Under Siege,30.394
Diary of a Wimpy Kid,25.701
Ride Along 2,33.849
Ride Along,32.112
The Switch,20.513
The Return of Jafar,42.353
Single White Female,20.52
Disclosure,22.102
The Invitation,42.769
The Texas Chainsaw Massacre,43.421
Can't Hardly Wait,31.198
The Sisterhood of the Traveling Pants 2,25.854
Bridget Jones: The Edge of Reason,33.498
Tremors 2: Aftershocks,29.286
Coyote Ugly,30.013
Book Club,24.412
Captain Underpants: The First Epic Movie,35.426
The Crazies,26.667
Goodnight Mommy,23.542
The House with a Clock in Its Walls,31.291
Death Race: Beyond Anarchy,39.17
Predators,58.76
Mystic Pizza,25.487
Bride Wars,35.494
Black Crab,26.586
Army of the Dead,63.431
Sky High,43.011
Father of the Bride Part II,28.578
Meet the Fockers,32.548
The Exorcist III,35.864
Copshop,30.696
The Expendables,63.667
Cold Skin,23.762
Taken 3,118.607
What a Girl Wants,32.54
V/H/S/2,21.009
Eat Pray Love,30.26
Unsane,22.187
The Expendables 3,78.413
Swordfish,33.069
San Andreas,134.767
"Tad, the Lost Explorer",25.743
The Limehouse Golem,20.118
Sextuplets,27.749
Monsters,27.002
Creepshow 2,21.455
The Eagle,21.21
The Time Machine,26.337
Jigsaw,73.707
Assassination Games,22.157
American Pie 2,50.763
Mr. Magorium's Wonder Emporium,20.825
Romeo Must Die,32.62
The Night Clerk,28.255
The Ritual,48.95
Johnny English Reborn,32.441
Death Wish 3,35.578
Chasing Liberty,29.509
Vacancy,22.947
1492: Conquest of Paradise,24.76
Kimi,36.856
This Is the End,45.177
Diary of a Wimpy Kid,44.647
Deliver Us from Evil,35.043
The Postman,21.912
Final Destination 2,57.851
Isn't It Romantic,27.954
Midnight Special,24.263
The Jewel of the Nile,30.596
A View to a Kill,41.65
Chernobyl: Abyss,53.507
Fright Night,20.385
Don't Say a Word,23.036
Legend,34.372
Message in a Bottle,25.395
Mighty Joe Young,24.485
JUNG_E,54.719
Takers,30.719
Elizabeth Harvest,21.258
The Bourne Legacy,54.939
Blacklight,50.209
Deep Impact,39.618
The Hangover Part III,78.245
The Twilight Saga: Eclipse,112.901
Monsters vs Aliens,51.219
Hoodwinked!,29.023
The International,21.554
Gold,35.649
The Angry Birds Movie,49.986
Percy Jackson & the Olympians: The Lightning Thief,94.117
New York Minute,26.975
The Thing,30.981
Thir13en Ghosts,37.177
Entrapment,32.285
Night at the Museum: Secret of the Tomb,68.674
Friday the 13th Part VI: Jason Lives,37.783
American Wedding,59.851
Entourage,25.564
Halloween 4: The Return of Michael Myers,27.809
Mile 22,53.701
Death Warrant,32.831
The Incredible Hulk,68.113
Rock of Ages,30.876
The Twilight Saga: Breaking Dawn - Part 1,109.094
Dune,46.4
Men,25.145
Kidnap,31.207
Halloween,36.413
Romy and Michele's High School Reunion,27.25
Lake Mungo,20.769
Cadet Kelly,21.977
Time Trap,36.04
Veronica,27.254
Charlotte's Web,35.822
Zoolander,38.247
King Kong,35.137
Red Heat,30.276
Fun with Dick and Jane,23.25
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",27.479
The Woman in Red,28.771
Centurion,23.298
D2: The Mighty Ducks,26.023
Mad Max Beyond Thunderdome,32.185
Knight and Day,38.252
Waterworld,46.471
Bird on a Wire,44.253
Blown Away,24.291
Land of the Dead,23.278
American Pie Presents: Girls' Rules,43.555
What Men Want,33.701
Explorers,22.891
The Black Demon,62.619
Here Comes the Boom,30.022
Turbo,41.09
The Invention of Lying,29.007
Babe,36.871
Mandy,24.806
Screamers,24.07
Spoiled Brats,26.609
The Interview,85.358
Iron Mask,32.394
Red Lights,21.665
The Prince & Me,20.474
Braven,47.053
House of 1000 Corpses,22.208
Horrible Bosses 2,47.359
Just Cause,20.713
Flash Gordon,27.571
Dangerous,21.479
Knowing,56.259
The Replacement Killers,32.171
Elizabethtown,20.527
Paycheck,28.505
London Has Fallen,45.238
Throw Momma from the Train,31.729
Addicted to Love,21.825
Billy Madison,32.732
Beneath the Planet of the Apes,44.773
Sucker Punch,40.816
Neighbors,27.626
The Tourist,33.691
Kin,26.097
The Belko Experiment,36.831
Extinction,24.017
Beauty and the Beast: The Enchanted Christmas,40.865
Get Smart,36.77
I Am Number Four,32.597
Teen Wolf,46.26
Dante's Peak,38.245
Monster-in-Law,32.194
Rambo III,51.166
The Exorcist: Believer,376.108
The Craft: Legacy,30.164
Mortal Engines,40.023
The Mothman Prophecies,26.633
The Dictator,51.582
Never Been Kissed,32.948
Just Friends,24.428
Free Willy,29.36
Halloween Ends,57.414
Tau,26.394
Blood Father,27.056
Criminal,29.322
Happy Feet,56.228
The Hills Have Eyes,22.341
Hummingbird,53.167
The Hard Way,23.877
Transformers: Revenge of the Fallen,22.826
Code 8,41.356
Chinese Zodiac,37.676
Blitz,31.871
On the Line,35.872
Nightbooks,29.971
Le Chef,31.43
Saw V,78.241
National Lampoon's European Vacation,53.232
Deep Rising,25.455
Risen,31.41
Final Fantasy: The Spirits Within,26.758
So Undercover,22.432
Road Trip,24.638
3 Men and a Baby,24.034
I Kill Giants,21.389
The Producers,21.347
Reign of Fire,22.743
Early Man,22.39
Saw IV,73.004
"Tomorrow, When the War Began",26.766
Cocaine Bear,93.341
Magic Mike XXL,33.685
The Art of the Steal,21.409
Traffik,29.679
Night School,26.748
Fanboys,23.835
Bowfinger,36.614
The Rules of Attraction,21.512
Scooby-Doo! Curse of the Lake Monster,42.815
Sabrina,22.925
The Omega Man,27.206
The Blue Lagoon,33.287
Police Story: Lockdown,26.884
The Extraordinary Adventures of Adèle Blanc-Sec,29.529
The Prom,24.629
"Yours, Mine & Ours",23.659
The Rugrats Movie,34.116
Porno,34.188
A Lonely Place to Die,20.463
Friday the 13th Part 2,31.106
The Wrong Missy,32.934
Wendy Wu: Homecoming Warrior,22.526
Belle's Magical World,24.055
Varsity Blues,23.034
Moonraker,43.91
The Kitchen,30.837
This Means War,40.035
Every Which Way but Loose,28.493
Push,28.163
That Awkward Moment,23.228
47 Ronin,43.334
The Devil's Own,24.462
Bright,37.283
Sniper,28.435
7500,20.092
Snake Eyes,25.679
Prospect,20.293
Return to Sender,30.842
St. Elmo's Fire,21.636
Shallow Hal,40.605
Last Man Down,42.594
Infinity Pool,55.225
Paranormal Activity: Next of Kin,23.834
Freaks of Nature,21.864
Life of the Party,32.267
He Never Died,25.024
Pride and Prejudice and Zombies,32.695
Rookie of the Year,22.262
S.W.A.T.,47.134
In the Shadow of the Moon,30.619
Journey 2: The Mysterious Island,70.581
Idle Hands,26.675
Terminator 3: Rise of the Machines,61.854
Krampus,57.807
Planes: Fire & Rescue,51.519
Christmas with the Kranks,56.418
Transporter 3,39.298
Anger Management,37.369
Death Wish,41.713
Orca,21.882
Cheaper by the Dozen 2,42.076
Jumper,37.469
Open Season,26.021
The New Mutants,53.047
Equals,20.648
Top Five,27.073
xXx: Return of Xander Cage,95.265
Senseless,20.363
After the Sunset,20.222
Bedtime Stories,34.471
Antz,49.148
Conquest of the Planet of the Apes,29.495
The Kid Who Would Be King,35.64
Anchorman 2: The Legend Continues,30.082
The Change-Up,40.801
Bad Lieutenant: Port of Call - New Orleans,28.031
World Trade Center,26.101
God's Not Dead 2,24.536
Paper Towns,29.239
Alien Resurrection,45.572
Beauty and the Beast,31.93
First Daughter,27.801
Murder by Numbers,20.929
Pacific Rim: Uprising,80.477
Devil's Knot,22.146
Night at the Museum: Battle of the Smithsonian,42.46
John Tucker Must Die,26.117
Evita,22.089
Blue Thunder,30.111
The Girl in the Spider's Web,40.841
The Amityville Horror,26.686
K-9,24.588
Shanghai Knights,25.788
CHiPS,25.196
28 Days,25.379
In a Valley of Violence,26.177
Just My Luck,26.706
The Eiger Sanction,27.878
Raising Helen,20.355
Home Again,24.798
